-----------------	0	-------------------
wear	4.94066e-324
main	4.94066e-324
sever	4.94066e-324
dozen	4.94066e-324
templ	4.94066e-324
landfal	0
honest	0
okay	0
515	0
happen	0
ev	0
profess	0
rerout	0
-----------------	3	-------------------
petit	0.00635839
sign	0.00449568
mani	0.00424471
continu	0.0038601
collect	0.0038601
month	0.0038601
would	0.0038601
sent	0.0038601
signatur	0.0038601
malaysia	0.00363482
end	0.0033935
also	0.0033935
urg	0.0033935
possibl	0.00304046
govern	0.0030379
came	0.00276966
ceremoni	0.00276966
comprehens	0.00276966
issu	0.00276966
first	0.00276966
found	0.00266804
370	0.00255479
report	0.00241181
disappear	0.00200332
wall	0.00175808
public	0.00175808
flight	0.00150603
nathan	0.00147052
other	0.00120357
dismiss	0.00120357
member	0.00109019
search	0.00104698
tribut	0.00101747
didnt	0.00099966
mall	0.000846039
plane	0.000794033
read	0.000579212
gather	0.000345966
sunday	0.000160465
symbol	0.000160465
ap	0.000160465
jet	0.000160465
airlin	0.000160465
vow	0.000160465
—	0.000160465
desper	0.000160465
wore	7.05944e-05
chang	3.94213e-05
everyth	3.35687e-05
emot	3.35687e-05
aboard	2.96705e-05
find	2.76649e-05
comfort	2.76649e-05
local	2.76649e-05
arm	2.76649e-05
angel	2.76649e-05
wrote	2.76649e-05
song	2.76649e-05
kuala	1.12084e-05
lumpur	1.12084e-05
mark	1.05356e-05
anniversari	1.05356e-05
contribut	3.11668e-06
associ	3.11666e-06
press	3.11637e-06
dedic	3.3958e-28
despit	1.26435e-37
trace	1.26435e-37
intens	1.26435e-37
boe	1.26435e-37
777	1.26435e-37
depart	1.40752e-80
8	1.31626e-80
march	7.84994e-81
239	7.14741e-81
vanish	5.35739e-81
2014	2.09379e-81
head	1.79154e-81
held	2.09827e-82
truth	1.72804e-93
plan	3.50243e-102
wont	2.68757e-102
use	2.48292e-102
attend	1.67585e-102
famili	9.1537e-108
began	1.0808e-110
sinc	2.10884e-113
chines	2.10683e-113
critic	1.33887e-113
incid	9.07194e-114
especi	6.44469e-114
respons	2.37892e-114
tighten	1.49875e-115
pray	1.24412e-172
may	3.21253e-175
back	3.46054e-219
soon	1.01595e-219
come	1.25983e-220
whose	1.48743e-227
husband	2.89941e-229
-----------------	4	-------------------
gave	0.00375628
grace	0.00375628
event	0.00332532
organ	0.00332532
london	0.00332532
occur	0.00332532
help	0.00332532
tragedi	0.00332532
daughter	0.00304604
daisi	0.00291562
speech	0.00291095
nathan	0.00289258
mother	0.00275127
tribut	0.00228755
like	0.00150346
live	0.00150346
nightmar	0.00150346
day	0.00126809
everi	0.00126809
meet	0.000814316
ask	9.77888e-05
daddi	9.77888e-05
public	7.61237e-05
wall	7.61236e-05
want	6.30584e-05
sign	5.56271e-05
show	5.13811e-05
russia	1.61934e-11
attack	7.75586e-12
look	4.81006e-12
terrorist	4.76194e-12
hide	4.61654e-12
reason	3.42737e-12
theyr	3.42314e-12
hijack	3.25568e-12
keep	3.21719e-12
someon	3.00091e-12
away	2.84966e-12
evil	2.83161e-12
still	2.75692e-12
hangar	2.45644e-12
secret	2.40856e-12
sit	2.23633e-12
crash	2.02452e-12
far	1.8866e-12
go	1.85334e-12
seem	1.73276e-12
made	1.70907e-12
pilot	1.61461e-12
land	1.42328e-12
doubt	1.40432e-12
someth	1.32046e-12
countri	1.3087e-12
could	1.30559e-12
believ	1.2865e-12
remain	1.22666e-12
doesnt	1.20733e-12
outsid	1.05722e-12
make	9.44084e-13
water	8.90292e-13
claim	8.81139e-13
missil	8.58887e-13
aw	8.55821e-13
within	8.50213e-13
1	8.37774e-13
smoke	7.40054e-13
fact	7.22842e-13
deliber	7.12564e-13
putin	7.02005e-13
said	6.87892e-13
stolen	6.69713e-13
announc	6.54428e-13
display	6.26121e-13
lie	6.16367e-13
anoth	5.96808e-13
fli	5.82057e-13
lot	5.75823e-13
power	5.72178e-13
parent	5.38406e-13
children	5.32197e-13
radar	5.05741e-13
kidnap	4.7021e-13
work	4.43419e-13
slave	4.2431e-13
accid	3.97449e-13
saw	3.60794e-13
theyll	3.39298e-13
island	3.35121e-13
hanniti	3.27945e-13
2	2.94631e-13
2nd	2.51562e-13
aliv	2.21918e-13
garcia	2.14849e-13
diego	2.13528e-13
sound	2.11545e-13
thing	2.1074e-13
aircraft	2.06392e-13
screw	2.05448e-13
care	2.02633e-13
around	1.73156e-13
-----------------	5	-------------------
import	0.00845083
everyth	0.00623899
emot	0.00623899
closur	0.00608511
form	0.00608511
miss	0.00436838
much	0.00436838
love	0.00251871
nathan	0.00251456
give	0.00240293
peopl	0.00239505
mother	0.00237828
nightmar	0.00157056
live	0.00157056
like	0.00157056
everi	0.0011238
day	0.0011238
determin	3.90886e-05
jiang	3.90886e-05
hui	3.90886e-05
want	3.14195e-05
show	9.35566e-06
tragedi	1.89703e-28
help	1.89702e-28
organ	1.89701e-28
occur	1.89701e-28
london	1.89701e-28
event	1.89701e-28
would	2.95111e-46
collect	2.95111e-46
signatur	2.95111e-46
sent	2.95111e-46
month	2.95111e-46
continu	2.95111e-46
whose	3.94305e-146
possibl	1.28636e-169
govern	4.36107e-192
hope	2.41191e-220
one	2.01037e-223
aboard	4.54422e-245
mani	1.1504e-272
flight	1.86237e-276
petit	3.71802e-312
blind	0
couldv	0
515	0
xi	0
yeah	0
ef	0
directli	0
626	0
honest	0
computer	0
xd	0
blink	0
15000	0
expir	0
ring	0
drove	0
tomorrow	0
zap	0
profess	0
okay	0
collus	0
british	0
eu	0
ev	0
friggen	0
es	0
year	0
er	0
shown	0
wholeheartedli	0
ex	0
space	0
rational	0
ironi	0
argu	0
cart	0
compulsori	0
rebel	0
carl	0
card	0
care	0
replay	0
unwil	0
happen	0
outcri	0
size	0
geographi	0
sheep	0
apocalyps	0
breakfast	0
recover	0
implod	0
engin	0
veteran	0
1000000	0
satellit	0
similiar	0
-----------------	6	-------------------
daddi	0.00687117
ask	0.00687117
everi	0.00635206
day	0.00635206
lumpur	0.00585335
kuala	0.00585335
777	0.00582798
despit	0.00582798
boe	0.00582798
intens	0.00582798
trace	0.00582798
answer	0.00547163
phone	0.00547163
isnt	0.00547163
daughter	0.00510927
found	0.00451883
239	0.00369969
held	0.00369969
head	0.00369969
depart	0.00369969
vanish	0.00369969
march	0.00369969
2014	0.00369969
8	0.00369969
mark	0.0034886
anniversari	0.0034886
gather	0.0030482
wen	0.0028003
kelli	0.0028003
aboard	0.00241288
search	0.00238956
flight	0.00224352
beij	0.00213628
peopl	0.00209415
husband	0.00206215
mall	0.00205783
china	0.002056
malaysia	0.00193557
whose	0.00163508
sunday	0.00142948
desper	0.00142948
symbol	0.00142948
airlin	0.00142948
vow	0.00142948
—	0.00142948
ap	0.00142948
jet	0.00142948
nightmar	0.00118283
live	0.00118283
like	0.00118283
wore	0.000981405
releas	0.000904669
balloon	0.000904669
370	0.000900677
plane	0.000746931
disappear	0.000678811
white	0.000661721
tshirt	0.000637467
never	0.000623239
give	0.000497841
member	0.000120776
famili	0.000120587
jiang	5.17218e-05
hui	5.17218e-05
determin	5.17218e-05
want	4.44695e-05
word	2.19312e-12
play	2.19312e-12
bear	2.19312e-12
airplan	2.19312e-12
crew	2.19312e-12
100	2.19312e-12
pictur	2.19312e-12
video	2.19312e-12
passeng	8.9184e-74
tribut	2.25789e-149
mother	4.94066e-324
urg	4.94066e-324
end	4.94066e-324
also	4.94066e-324
chang	4.94066e-324
mostli	0
unwil	0
carl	0
landfal	0
card	0
care	0
rerout	0
price	0
importantli	0
outcri	0
rebel	0
british	0
honest	0
profess	0
515	0
couldv	0
begin	0
similiar	0
blind	0
-----------------	7	-------------------
read	0.00789267
didnt	0.0060246
report	0.00497908
god	0.00414135
good	0.00414135
hand	0.00414135
someday	0.00414135
somehow	0.00414135
truli	0.00414135
us	0.00414135
happen	0.00414135
use	0.00400671
attend	0.00400671
plan	0.00400671
wont	0.00400671
gather	0.00372844
central	0.00371429
wear	0.00371429
main	0.00371429
templ	0.00371429
sever	0.00371429
buddhist	0.00371429
dozen	0.00371429
husband	0.00353231
china	0.00330146
show	0.00319444
truth	0.00304894
beij	0.00290433
other	0.00288923
dismiss	0.00288923
whose	0.00268276
mall	0.00266689
give	0.00258999
tshirt	0.00250398
never	0.00246487
pray	0.00242421
flight	0.00233006
rel	0.00225482
passeng	0.00222227
mani	0.00210135
plane	0.0019102
search	0.00149487
issu	0.000638857
ceremoni	0.000638857
came	0.000638857
comprehens	0.000638857
first	0.000638857
370	0.000522231
chang	0.000470145
kelli	0.000462229
wen	0.000462229
anniversari	0.000377912
mark	0.000377912
enter	0.000325216
close	0.000325216
stop	0.000325216
swarm	0.000325216
ground	0.000325216
lumpur	0.000273916
kuala	0.000273916
press	0.000222446
associ	0.000222446
contribut	0.000222446
disappear	0.000211413
phone	5.1995e-05
isnt	5.1995e-05
answer	5.1995e-05
peopl	1.56469e-05
watch	6.02211e-09
secur	4.05804e-09
crew	5.33627e-10
word	5.33627e-10
play	5.33627e-10
bear	5.33627e-10
100	5.33627e-10
airplan	5.33627e-10
pictur	5.33627e-10
video	5.33627e-10
wore	2.90945e-64
import	2.42735e-87
white	1.73813e-112
love	7.45574e-267
want	2.89839e-311
jiang	1.02338e-311
hui	9.83157e-312
determin	7.61669e-312
ask	4.94066e-324
daughter	4.94066e-324
daddi	4.94066e-324
card	0
begin	0
similiar	0
carl	0
satellit	0
fo	0
unwil	0
care	0
1000000	0
veteran	0
outcri	0
-----------------	8	-------------------
chines	0.0104375
secur	0.00911158
watch	0.00911158
rel	0.00647635
respons	0.00521874
sinc	0.00521874
especi	0.00521874
critic	0.00521874
incid	0.00521874
tighten	0.00521874
began	0.00521874
close	0.00519997
stop	0.00519997
ground	0.00519997
swarm	0.00519997
enter	0.00519997
govern	0.00406956
disappear	0.00355851
determin	0.00280536
hui	0.00280536
jiang	0.00280536
want	0.00280425
show	0.00200655
aboard	0.00174314
mother	0.00172093
whose	0.00149715
plane	0.00144917
flight	0.0013261
come	0.0011649
central	0.000585962
buddhist	0.000585962
sever	0.000585962
templ	0.000585962
dozen	0.000585962
main	0.000585962
wear	0.000585962
back	0.000582451
soon	0.000582451
search	0.000472178
possibl	0.000420648
hope	0.000412767
tshirt	0.000405344
china	0.000400256
give	0.00037605
one	0.00032823
love	0.000306193
truth	0.000241274
pray	0.0001739
gather	0.000125562
never	0.000121091
much	6.79682e-05
miss	6.79682e-05
passeng	5.45014e-05
ap	5.16273e-05
sunday	5.16273e-05
jet	5.16273e-05
—	5.16273e-05
airlin	5.16273e-05
symbol	5.16273e-05
vow	5.16273e-05
desper	5.16273e-05
read	3.91991e-05
malaysia	3.50021e-05
wore	4.67861e-06
370	1.74313e-29
beij	5.32556e-49
kuala	1.63737e-140
lumpur	8.04706e-141
balloon	2.26118e-186
releas	2.19899e-186
mark	5.10898e-190
anniversari	4.00318e-190
depart	2.44468e-246
8	9.44029e-247
head	8.21074e-247
held	6.35087e-247
239	2.93302e-247
march	2.6973e-247
2014	1.95069e-247
vanish	1.38314e-247
issu	4.94066e-324
first	4.94066e-324
comprehens	4.94066e-324
came	4.94066e-324
ceremoni	4.94066e-324
dedic	4.94066e-324
xi	0
ev	0
es	0
rebel	0
626	0
cart	0
er	0
friggen	0
unwil	0
blind	0
shown	0
rational	0
directli	0
care	0
-----------------	9	-------------------
come	0.00735707
evid	0.00476086
accept	0.00476086
author	0.00476086
conclus	0.00476086
concret	0.00476086
malaysian	0.00476086
without	0.00476086
dead	0.00476086
chang	0.00375097
back	0.00367853
soon	0.00367853
beij	0.00346938
never	0.00319195
report	0.00298351
possibl	0.00287952
passeng	0.00285416
truth	0.00284204
hope	0.00280655
rel	0.00260721
love	0.00240008
one	0.00219918
pray	0.00206538
press	0.00201107
associ	0.00201107
contribut	0.00201107
hui	0.00158448
determin	0.00158448
jiang	0.00158448
want	0.00158396
show	0.00117834
aboard	0.00102747
mother	0.000916384
whose	0.000889201
flight	0.00082064
march	6.67754e-05
vanish	6.67754e-05
depart	6.67754e-05
2014	6.67754e-05
8	6.67754e-05
held	6.67754e-05
239	6.67754e-05
head	6.67754e-05
kuala	2.09741e-08
lumpur	2.09741e-08
tighten	7.06715e-49
chines	3.98101e-49
especi	2.92993e-49
sinc	2.71324e-49
began	2.65851e-49
respons	2.5748e-49
incid	1.62863e-49
critic	1.23757e-49
disappear	1.23016e-51
govern	4.46389e-80
peopl	2.00755e-111
370	8.84793e-156
plane	6.20119e-175
ceremoni	3.29761e-237
came	3.10131e-237
comprehens	2.94523e-237
first	2.8498e-237
issu	2.54193e-237
777	1.36877e-256
boe	1.33899e-256
despit	1.32958e-256
intens	1.32131e-256
trace	1.31675e-256
symbol	3.40293e-287
vow	2.97462e-287
jet	2.71641e-287
ap	2.6164e-287
—	2.14193e-287
desper	1.88981e-287
sunday	1.36362e-287
airlin	8.02752e-288
gather	4.68421e-317
give	4.94066e-324
care	0
unwil	0
outcri	0
computer	0
directli	0
british	0
landfal	0
honest	0
apocalyps	0
xi	0
profess	0
515	0
couldv	0
626	0
rerout	0
blind	0
carl	0
card	0
america	0
happen	0
knuckl	0
ev	0
