-----------------	0	-------------------
may	0.00369923
lumpur	0.00369922
kuala	0.00369922
rout	0.00369922
en	0.00369922
inexplic	0.00369922
beij	0.00369922
cours	0.00369922
veer	0.00369922
examin	0.00369921
aircraft	0.00369921
clue	0.00319624
caus	0.00319623
vigil	0.00294034
elsewher	0.00294034
mauritiu	0.00294034
franc	0.0029131
flaperon	0.00260253
also	0.00247089
doubt	0.00236884
announc	0.00226043
possibl	0.00215128
nation	0.00215128
indian	0.0020206
ocean	0.00202057
expert	0.00200831
island	0.00194623
debri	0.00178886
reunion	0.00177702
famili	0.00148139
releas	0.0014015
result	0.0014015
author	0.00135279
ongo	0.00133284
biggest	0.00133284
histori	0.00133284
southern	0.00105873
still	0.0010514
confirm	0.00103082
oper	0.00100133
analysi	0.000816293
search	0.000658712
crash	0.000137799
data	0.000137799
disast	0.000137798
site	0.000137798
recov	0.000137798
locat	0.000137793
hope	0.000137732
piec	0.000101184
us	0.000101184
dont	0.000101178
love	0.000101178
think	0.000101178
pretti	0.000101176
know	0.000101176
want	0.000101176
happen	0.000101175
ntsb	0.000101174
clau	0.000101173
santa	0.000101173
common	0.000101173
thing	0.000101173
go	0.000101172
yet	0.000101172
hard	0.000101172
feel	0.000101172
everywher	0.000101172
doesnt	0.000101172
cant	0.000101171
identifi	0.000101171
didnt	0.000101171
mental	0.000101171
squeez	0.000101171
wail	0.000101171
settlement	0.000101171
mostli	0.000101171
therefor	0.000101171
joke	0.000101171
first	0.000101171
suspect	0.000101171
move	0.000101171
done	0.000101171
fund	0.000101171
come	0.000101171
word	0.000101171
better	0.000101171
nope	0.000101171
stori	0.000101171
media	0.000101171
hear	0.000101171
gener	0.000101171
claim	0.00010117
trustworthi	0.00010117
airplan	0.00010117
anoth	0.00010117
scienc	0.00010117
sadli	0.00010117
gibberish	0.00010117
mark	0.00010117
-----------------	1	-------------------
expertis	0.00323868
seafloor	0.00306251
australian	0.00306251
like	0.00306251
lead	0.0030625
along	0.0030625
believ	0.00306249
appropri	0.0028857
reput	0.0028857
advanc	0.0028857
potenti	0.0028857
equip	0.0028857
place	0.00288569
author	0.00277425
includ	0.00235692
came	0.00229764
analys	0.00226317
southern	0.00225516
nation	0.00219177
possibl	0.00219176
search	0.00196097
mh370	0.00175773
call	0.00174529
wreckag	0.00168935
french	0.00148839
intent	0.00141627
capabl	0.00141627
issu	0.00141626
headquart	0.00139111
govern	0.00134448
indian	0.00132278
ocean	0.00132276
expert	0.00123356
oper	0.00121501
wednesday	0.000981011
remain	0.000972676
handl	0.000972673
flaperon	0.000964523
debri	0.000943633
370	0.000725038
voic	0.000725037
probabl	0.000724079
statement	0.000711898
doubt	0.000664693
said	0.00055548
histori	0.000381743
ongo	0.000381742
biggest	0.000381742
malaysia	0.000294505
famili	0.000226756
still	0.000194269
mainten	0.000191598
characterist	0.000191597
fragment	0.000191597
certain	0.000191597
paint	0.000191597
match	0.000191594
money	0.000147705
happen	0.000147702
peopl	0.000147701
know	0.0001477
pearl	0.0001477
pretti	0.000147699
ga	0.000147699
tel	0.000147698
aviv	0.000147698
store	0.000147698
year	0.000147698
better	0.000147698
want	0.000147697
figur	0.000147697
us	0.000147697
aliv	0.000147697
shouldnt	0.000147697
race	0.000147697
go	0.000147697
b777	0.000147697
correct	0.000147697
need	0.000147697
job	0.000147696
quit	0.000147696
nut	0.000147695
hold	0.000147695
due	0.000147695
feel	0.000147695
two	0.000147695
everyon	0.000147695
closur	0.000147695
human	0.000147695
girl	0.000147695
cattl	0.000147695
exactli	0.000147695
ye	0.000147695
everi	0.000147695
id	0.000147695
rocket	0.000147695
come	0.000147695
yeah	0.000147694
sens	0.000147694
right	0.000147694
-----------------	2	-------------------
boe	0.00384868
777	0.00384868
airlin	0.00384866
link	0.00384866
high	0.00384866
probabl	0.00363369
french	0.00252062
malaysia	0.00226974
parti	0.00225545
author	0.00224607
said	0.00209956
debri	0.00188488
state	0.00160469
wreckag	0.00158721
reunion	0.00153662
conclus	0.00130005
370	0.00121116
voic	0.00121116
mh370	0.000705767
headquart	0.000614167
