-----------------	0	-------------------
happen	0.000425848
foul	0.000425619
satellit	0.000420609
theori	0.000419073
struggl	0.000409948
incid	0.000408556
state	0.000406492
challeng	0.000397176
radar	0.000395491
visit	0.000380343
suspect	0.000379733
singapor	0.000375651
water	0.000373558
ping	0.00037256
data	0.000371779
stori	0.000371339
relat	0.000369119
air	0.000364378
save	0.000362948
larg	0.000362864
play	0.000362626
rate	0.000361134
write	0.000360202
ticket	0.00035606
competit	0.000354923
experienc	0.00035272
indonesian	0.000352553
minut	0.000348331
forc	0.000347613
hour	0.000341463
becom	0.000337895
access	0.000337281
unit	0.000335014
bea	0.000333382
myth	0.000329077
emerg	0.00032717
vietnam	0.000325805
flew	0.000324608
factor	0.000322585
debat	0.00032102
across	0.000320931
even	0.000320188
object	0.00031858
base	0.000318348
far	0.000312621
tragedi	0.000312382
blame	0.00031211
situat	0.000311991
crimin	0.000308819
pressur	0.000303388
signific	0.000303332
south	0.000299796
regular	0.000299344
avoid	0.000298109
decad	0.000297212
stretch	0.000295804
region	0.000294649
cloud	0.000294603
sever	0.000291342
concern	0.00028998
interpol	0.000287842
didn’t	0.000287391
contact	0.000286711
less	0.00028649
inmarsat	0.000285625
naval	0.000283055
militari	0.000283045
reason	0.000282729
tension	0.000282302
overwhelm	0.000281546
-----------------	3	-------------------
sq	0.00163539
km	0.00137846
metal	0.000925399
alzaquan	0.000776773
amer	0.000776773
hamzah	0.000737079
reuter	0.000673939
highest	0.000656834
million	0.000637193
patch	0.000596651
truss	0.000583206
floor	0.000569517
mackowiak	0.000556616
60000	0.000551928
cost	0.000548588
drone	0.000547848
extend	0.000539122
siegel	0.000534532
matt	0.000532865
1000	0.000525767
thousand	0.000520808
longhaul	0.000512973
1600	0.00051297
bound	0.000501756
cover	0.000490842
percent	0.000490741
finish	0.000482443
technolog	0.000470689
manufactur	0.000467252
decis	0.000464887
put	0.000458205
doubl	0.000443916
23000	0.000437368
fragment	0.000434877
addit	0.000434706
edit	0.000427719
perth	0.000427122
najib	0.00042554
firm	0.000425364
flown	0.000423173
damag	0.000406879
rug	0.000404396
95	0.000404278
color	0.000403229
fortun	0.000401852
john	0.000399353
feast	0.000395695
lincoln	0.000395695
televis	0.000393133
deliber	0.000391873
sea	0.000391751
liow	0.000391088
inde	0.000389426
screen	0.000386398
restructur	0.000384507
shortli	0.000379642
breakthrough	0.000376675
billion	0.000371679
hong	0.000370118
confirm	0.000365829
anoth	0.000365762
beyond	0.00036257
direct	0.000359719
place	0.000357656
eventu	0.000356492
citi	0.000352325
estim	0.000351628
18	0.00034619
298	0.000343902
histori	0.000336913
provid	0.000336583
structur	0.000335698
intern	0.000335161
sophist	0.000333966
reunion	0.000331458
deputi	0.000328615
expans	0.0003276
within	0.000327172
becom	0.000326542
microscop	0.000326348
11	0.000322691
joint	0.000321897
prioriti	0.000321451
end	0.000315084
see	0.00031212
slice	0.000307067
chapter	0.000307067
515	0.000307067
harri	0.000307067
presumpt	0.000307067
address	0.000307067
han	0.000307067
crystal	0.000307067
bracket	0.000307067
repres	0.000305794
everyth	0.000303578
second	0.000302052
yang	0.00029552
born	0.000295519
therebi	0.000295519
-----------------	4	-------------------
flaperon	0.00154922
island	0.00124878
prosecutor	0.00112784
reunion	0.00109893
wing	0.000886576
juli	0.000854454
najib	0.000850735
cautiou	0.000813271
somewher	0.000794841
confirm	0.000782223
refin	0.000773195
august	0.00076415
illfat	0.000715272
number	0.000705734
conclus	0.000684137
aziz	0.000671736
29	0.000654657
histori	0.000653483
largest	0.000639095
discov	0.000633646
high	0.000579781
probabl	0.00057161
object	0.000565572
elsewher	0.000565347
came	0.000548555
shore	0.000542576
squar	0.000535889
spark	0.00052992
serial	0.000518658
express	0.00051742
seafloor	0.000513733
razak	0.000510223
17	0.000505606
kilometr	0.000503899
statement	0.00050277
announc	0.000502257
kaprawi	0.000501953
multin	0.000491208
territori	0.000489277
definit	0.000488976
prime	0.000486225
correspond	0.000481539
veer	0.000474111
thursday	0.0004732
biggest	0.000457577
120000	0.00045591
match	0.000453488
ran	0.000445181
doubt	0.000443921
path	0.000442308
ago	0.000438425
twometrelong	0.00043701
possibl	0.000430481
pari	0.000429671
televis	0.000428882
hint	0.000426881
indic	0.000424152
forward	0.000421279
examin	0.000420905
link	0.00041975
paint	0.000412243
april	0.00040939
meet	0.000408243
coloss	0.000394541
piec	0.000393452
tragic	0.000389749
inexplic	0.000389293
formal	0.000377307
oper	0.000376771
franc	0.000375402
abdul	0.000373602
earli	0.000373242
certainti	0.000370805
discoveri	0.000369842
oversea	0.000368776
proof	0.000364923
caus	0.000363946
test	0.000358238
afp	0.00035673
expand	0.000347082
septemb	0.000342643
seal	0.00033555
rise	0.000335538
right	0.000329277
real	0.000328904
deputi	0.000328703
fuel	0.000328661
baffl	0.000326801
maldiv	0.000316969
clue	0.000314238
beach	0.000309992
team	0.000307631
quick	0.000306955
patrol	0.000306326
land	0.000305115
michel	0.000301211
spain	0.000301211
technician	0.000301211
andrew	0.000301211
man	0.0002991
-----------------	5	-------------------
maldiv	0.00252206
shareef	0.00217345
unidentifi	0.00143931
alert	0.00103455
join	0.00101183
atol	0.000996342
wash	0.000955243
sight	0.000905846
moham	0.000756019
3200	0.000756019
local	0.000699908
archipelago	0.000687179
telephon	0.000684869
southwest	0.000644531
island	0.000625071
northern	0.000597133
2000	0.000596101
spot	0.000584295
madagascar	0.000553602
mauritiu	0.000531587
spokesman	0.000510773
tuesday	0.000509203
nearbi	0.000507421
region	0.000502883
share	0.00049042
februari	0.000479222
barg	0.000479222
capsiz	0.000479222
male	0.000479222
honeymoon	0.000479222
test	0.000443899
object	0.000442093
territori	0.000438265
media	0.000437499
lookout	0.000436641
polic	0.000430612
ashor	0.000430541
acquir	0.000422229
presid	0.0004131
reunion	0.000403988
rahman	0.000401321
appear	0.000395149
azharuddin	0.000377731
warehous	0.00037262
store	0.00037262
neg	0.00037262
construct	0.000372619
panel	0.000372618
liner	0.000372618
inspect	0.000357414
capit	0.000354502
today	0.000353314
africa	0.000348678
low	0.000333526
civil	0.000329722
resort	0.00032915
late	0.000324692
fli	0.000320962
yesterday	0.000317743
offic	0.00030463
preserv	0.000302745
night	0.00030081
gener	0.000300793
began	0.000300656
kilometr	0.000298695
refer	0.000297104
surveil	0.000296899
director	0.000295772
african	0.000295684
attach	0.000295041
juli	0.000294688
met	0.000291849
liow	0.000290293
nation	0.000289227
afp	0.000284098
three	0.000282521
occur	0.000276792
follow	0.000276138
await	0.000275019
fresh	0.000274316
inexplic	0.000268869
sunday	0.000267614
largest	0.000266309
possibl	0.000264533
hint	0.000264396
spark	0.000262112
respond	0.000255369
south	0.000248147
tiong	0.000247771
lai	0.000247771
seek	0.000246935
arriv	0.000245604
materi	0.000243135
along	0.000241967
collect	0.000241711
led	0.000239695
eight	0.00023786
feet	0.000237433
attent	0.000233614
determin	0.00023091
-----------------	6	-------------------
jacc	0.00179127
underwat	0.00123735
metr	0.00119196
winter	0.000892571
squar	0.000840349
expand	0.000787343
condit	0.000778404
shipwreck	0.000762923
seab	0.000749768
kilometr	0.000707743
arc	0.000697877
featur	0.000677862
autonom	0.00065822
reveal	0.000643102
vessel	0.000633677
zone	0.000633331
ridg	0.000630798
vehicl	0.000628198
seafloor	0.000618555
highresolut	0.000614757
georeson	0.000602965
concentr	0.000593976
poor	0.000579931
deep	0.000578659
centr	0.000560734
previous	0.000559163
seventh	0.000540923
uncov	0.000521078
specif	0.000505692
oper	0.000497939
undertak	0.000496463
weather	0.000484498
identif	0.000482423
ball	0.000482409
cricket	0.000482409
complex	0.000482077
data	0.000471003
reflect	0.000466865
unchart	0.00046267
australianl	0.00045261
face	0.000451902
rest	0.000448276
size	0.000438703
survey	0.000433408
volcano	0.000424121
withdrawn	0.000422844
beyond	0.000422606
camera	0.00042205
trench	0.000420532
bathymetri	0.000420532
feet	0.000420198
larger	0.000419404
focu	0.000417852
remot	0.000417673
analys	0.000415382
typic	0.000400685
ahead	0.000400612
due	0.000397065
refin	0.000394355
fail	0.000393033
place	0.000392082
extrem	0.000392036
april	0.000391792
manmad	0.000383627
far	0.000376837
60000	0.000367122
contact	0.000366668
sonar	0.000364492
map	0.000353121
joint	0.000352362
new	0.000348901
phase	0.000340782
satellit	0.000338262
120000	0.000337214
depth	0.000335584
worsen	0.000334001
hunt	0.00033354
scan	0.000332996
equip	0.000330813
divert	0.00032816
south	0.000327673
choic	0.000324075
likelihood	0.000322125
next	0.000320982
without	0.000317979
phone	0.00031712
alway	0.00031505
june	0.000314671
rug	0.000310471
coordin	0.000309856
compani	0.000303555
autopilot	0.000302631
imag	0.000301721
scour	0.000301418
bureau	0.000300386
truss	0.00029782
expans	0.000297549
origin	0.000295354
inform	0.000293548
prioriti	0.000290692
-----------------	7	-------------------
barnacl	0.00165308
troadec	0.00160246
paint	0.00138767
written	0.000970077
look	0.000882479
idea	0.000744123
miracl	0.000733596
someon	0.000730387
piec	0.000699122
former	0.000693675
griev	0.000681618
process	0.000656724
tell	0.000634537
explos	0.000618792
moment	0.000607787
shed	0.000582267
way	0.000581711
crustacean	0.000566936
rais	0.00056134
light	0.000560194
belong	0.000554735
probe	0.000551262
give	0.000545957
pierr	0.000534153
undo	0.000534153
museum	0.000534153
carol	0.000534153
oneself	0.000534153
900	0.000534153
procur	0.000534153
bond	0.000534152
tangibl	0.000534152
vertic	0.000527011
violent	0.000507071
goe	0.000507071
wing	0.000503412
origin	0.0004901
phrase	0.000483632
psychologist	0.000483632
tropic	0.00048294
walk	0.000482939
fell	0.00047995
examin	0.000475288
detach	0.000464917
clue	0.000462402
water	0.000462185
agenc	0.000459914
element	0.000459626
might	0.000457029
final	0.000451281
employe	0.000449242
case	0.000446002
flaperon	0.000440934
forev	0.000433903
bea	0.00043034
point	0.000414338
ad	0.000406111
coloss	0.000400329
doesnt	0.000399987
test	0.000394052
fire	0.000387926
twometrelong	0.000387629
die	0.000386767
desper	0.000382093
perhap	0.000380287
600	0.000379763
key	0.000379235
fresh	0.000376315
specialist	0.000376171
use	0.000375055
repres	0.000374898
defenc	0.000372432
got	0.000368847
north	0.000364141
attach	0.000363924
whether	0.000363733
disast	0.000362993
closur	0.00036224
seek	0.000361689
scienc	0.000359499
la	0.000356275
gone	0.000356113
analysi	0.000352848
inform	0.000351874
need	0.000349199
fruitless	0.000345649
highli	0.000345477
certainti	0.000343297
warn	0.000340365
impact	0.000340299
director	0.000339578
countri	0.000337533
condit	0.000333862
accept	0.000332936
mainten	0.000326642
multin	0.000322449
unlik	0.000320748
sourc	0.000320463
allow	0.000314978
help	0.000314727
-----------------	8	-------------------
rel	0.0013143
—	0.0010679
husband	0.00106505
wang	0.00105817
370	0.000902167
mother	0.000884045
truth	0.000863102
want	0.00081005
kin	0.000747854
gather	0.000733207
li	0.000707521
evid	0.000671472
news	0.000664181
nathan	0.000661666
closur	0.000643287
chines	0.000626675
tshirt	0.000612245
pray	0.000612245
accept	0.00060888
zhang	0.000601125
daughter	0.000597141
jiang	0.000591963
noth	0.00058572
compens	0.000572899
answer	0.000563097
whose	0.000562843
govern	0.000559808
never	0.000548531
attend	0.00054051
mani	0.000539979
brother	0.000535527
zealand	0.000526906
feel	0.000524129
sunday	0.000523826
suffer	0.000520497
concret	0.000514475
gome	0.000497338
true	0.00049663
dont	0.000495484
secur	0.000483899
conclus	0.000479733
love	0.000476109
writer	0.000474273
aboard	0.000465359
watch	0.000464438
without	0.000457798
heart	0.00045391
contribut	0.00044982
demand	0.000447255
hui	0.000446602
bodi	0.000444472
still	0.000437964
aliv	0.000437762
templ	0.000434362
difficult	0.000433059
son	0.00043249
held	0.000432312
express	0.000425266
sinc	0.000425245
announc	0.000423953
dozen	0.00042072
read	0.000419321
white	0.000419316
azharuddin	0.000418377
press	0.000412559
refus	0.000412499
need	0.000410198
process	0.000408604
declar	0.000406311
hope	0.00040541
accid	0.000405248
see	0.000403601
give	0.000401342
china	0.000401334
must	0.000399818
daisi	0.000399407
truli	0.000392068
anniversari	0.000388169
paul	0.00038642
interview	0.000380284
wait	0.00037813
hatr	0.000377745
tribut	0.000374998
physic	0.000374715
group	0.000374231
sara	0.000373331
week	0.000373212
next	0.000370813
wore	0.000368941
emot	0.000364858
mall	0.000355361
everybodi	0.000353108
rod	0.000352934
especi	0.000352589
ap	0.000351431
us	0.000347544
hide	0.000347125
know	0.000341905
releas	0.000340018
word	0.000339638
-----------------	9	-------------------
batteri	0.00172615
control	0.00103338
cockpit	0.000928691
traffic	0.000898814
beacon	0.000894851
expir	0.000873928
zahari	0.000747401
record	0.000733327
radar	0.000681055
abbott	0.000668638
towelett	0.000659823
center	0.000651649
sunday	0.000631177
contact	0.000617133
hotel	0.000615392
supervisor	0.000579646
track	0.000576456
convers	0.000551906
voic	0.000548642
signal	0.000520098
know	0.000519396
fariq	0.000503095
hishammuddin	0.000502981
sub	0.000493407
box	0.000478946
cambodian	0.000472213
airspac	0.000472213
data	0.000470182
black	0.000466946
underwat	0.000457735
bluefin21	0.000448709
night	0.000438871
next	0.000418474
370	0.000416395
shah	0.00041453
dont	0.000413689
crew	0.000410419
action	0.000410229
227	0.000409606
—	0.000392912
releas	0.000392735
ahmad	0.00039245
hamid	0.000388323
copilot	0.000387134
accord	0.000385541
searcher	0.00038124
background	0.000376592
duti	0.000376386
unman	0.000372954
later	0.000372161
system	0.000369384
home	0.000365384
date	0.000363493
civilian	0.00035961
establish	0.000357218
30day	0.000355603
shield	0.000354305
detect	0.000354245
aerial	0.000349732
air	0.000343501
hour	0.000342869
mainten	0.000341404
sound	0.000341129
messag	0.000337536
inform	0.000336147
navi	0.000335499
cabin	0.000328606
requir	0.000324756
militari	0.000324403
reveal	0.000324228
meet	0.000320461
brief	0.000319104
either	0.000317839
ion	0.000315228
lithium	0.000315228
vietnames	0.000314809
packag	0.000314809
touch	0.000312117
cargo	0.000311859
note	0.000310522
updat	0.000307886
public	0.000307274
scour	0.000305373
commit	0.000301534
matter	0.0003006
rel	0.000297657
penang	0.000296667
april	0.000296591
flew	0.000295624
four	0.000295293
logo	0.0002928
inact	0.00029204
shift	0.000290404
7	0.000289923
detail	0.000289514
end	0.000289233
predict	0.000288164
advanc	0.000287528
deserv	0.000285878
drag	0.000285294
