-----------------	0	-------------------
reveal	0.000581458
30day	0.000577769
convers	0.000574928
heard	0.00056626
ralli	0.00056626
partner	0.00056289
criticis	0.000562749
next	0.000555877
either	0.000553485
probe	0.000548542
mother	0.000541381
interim	0.000528233
penang	0.000527062
radar	0.000524511
answer	0.0005208
caus	0.000517241
searcher	0.000513602
financi	0.000513374
logo	0.000506239
implic	0.000504666
contact	0.000500024
profil	0.00049956
fallen	0.00049956
mark	0.000499219
track	0.000496809
account	0.000495793
although	0.000493231
deserv	0.00049166
handl	0.000490018
date	0.000483685
gather	0.000476842
duti	0.000476271
later	0.000475345
govern	0.000466211
januari	0.000461558
save	0.000457948
templ	0.000456714
complet	0.000455844
alarm	0.000450133
—	0.000449768
mention	0.000447872
back	0.000447735
action	0.000427838
accord	0.000426421
deviat	0.000425801
nation	0.000423738
releas	0.000422628
disast	0.000421194
flew	0.0004205
vow	0.000417146
monitor	0.000416222
grace	0.000413548
flag	0.000411682
sign	0.000409544
prior	0.000404417
embassi	0.000403802
petit	0.000403779
liow	0.000403338
rang	0.000398422
unnot	0.000396873
exist	0.000394621
suspicion	0.00039402
-----------------	4	-------------------
center	0.00194362
hotel	0.00188184
sub	0.0014343
home	0.00116278
hishammuddin	0.00109846
unman	0.00109507
establish	0.00104907
sound	0.00101351
airspac	0.00100579
cambodian	0.00100579
aerial	0.000988444
brief	0.000929063
april	0.00092813
touch	0.000916593
7	0.000890221
radar	0.000867737
rel	0.000862616
predict	0.000861074
phone	0.000860772
assist	0.000853965
advanc	0.000817213
drag	0.000816353
updat	0.000815547
advis	0.000811955
comfort	0.000804892
monday	0.000795081
payment	0.000774349
receiv	0.000772279
brought	0.00075589
compens	0.000752148
expand	0.000750884
traffic	0.000742539
underwat	0.000726402
227	0.000702581
fruitless	0.000690845
theyv	0.000685486
vietnames	0.000670524
packag	0.000670524
week	0.000667727
370	0.000665227
consist	0.000660627
surfac	0.000636057
contact	0.000634539
control	0.000616235
inform	0.000615427
manifest	0.000604002
civilian	0.000598189
exchang	0.000584286
direct	0.00058021
militari	0.000574845
defens	0.000573896
defend	0.000568767
wait	0.000559453
fighter	0.00055793
releas	0.000555878
hour	0.00055213
review	0.000546697
return	0.000543154
navi	0.000542275
track	0.000528896
thursday	0.000527995
fail	0.000520884
keep	0.000520585
organ	0.000515091
detect	0.000514775
put	0.000505171
six	0.000504335
news	0.000500719
cargo	0.000500062
meet	0.000496063
box	0.000486806
westerli	0.000484154
relay	0.000484154
hussein	0.000480316
black	0.00046682
note	0.000464531
within	0.000463929
phase	0.000460307
air	0.00045227
malacca	0.000448163
long	0.00043858
addit	0.000436686
conduct	0.000435972
scour	0.000430987
document	0.000430066
survey	0.000425404
inact	0.000423431
close	0.000422707
support	0.00042179
—	0.000421115
ap	0.000418479
21	0.000416936
corner	0.000416936
hostil	0.000416936
bluefin	0.000416936
shield	0.000413893
scrambl	0.000408655
head	0.000405791
equip	0.000399953
next	0.000396808
-----------------	5	-------------------
maldiv	0.0037237
shareef	0.00311833
unidentifi	0.00213688
alert	0.00148163
join	0.00144402
atol	0.00143319
wash	0.00139447
sight	0.00137618
moham	0.00108321
3200	0.00108321
local	0.00103241
spot	0.00102371
archipelago	0.000985115
island	0.000982201
telephon	0.000979098
southwest	0.000933988
tuesday	0.000876466
2000	0.000856213
northern	0.000855139
object	0.00081868
madagascar	0.000786048
mauritiu	0.000766262
nearbi	0.000748076
region	0.000732199
spokesman	0.000727662
share	0.000726314
test	0.000724144
territori	0.0007193
honeymoon	0.000684222
barg	0.000684222
februari	0.000684222
male	0.000684222
capsiz	0.000684222
reunion	0.00064883
media	0.000625028
ashor	0.000615459
lookout	0.000607014
acquir	0.000603207
polic	0.000591756
fli	0.000590854
juli	0.000584133
presid	0.000576185
appear	0.000568471
rahman	0.000559492
late	0.000555966
store	0.000536282
liner	0.000536282
warehous	0.000536282
construct	0.000536282
neg	0.000536282
panel	0.000536282
today	0.000525413
azharuddin	0.000522736
inspect	0.000513968
capit	0.00051151
africa	0.000500672
kilometr	0.000490435
low	0.000480895
resort	0.000479731
yesterday	0.00047145
began	0.000460223
offic	0.000455262
inexplic	0.000454063
hint	0.000452919
spark	0.000452756
largest	0.000449835
civil	0.000445744
preserv	0.000438571
possibl	0.000434908
surveil	0.000434197
gener	0.000431612
african	0.000429686
afp	0.000427945
refer	0.000426313
follow	0.000423214
director	0.000421535
nation	0.000420397
three	0.000416919
attach	0.000414789
fresh	0.000412331
met	0.000412018
night	0.000411939
data	0.00040342
occur	0.000401529
liow	0.000401305
feet	0.000394964
led	0.000394944
await	0.000393915
pilot	0.000383357
biggest	0.00038317
south	0.000376323
veer	0.000373379
attent	0.000372956
respond	0.000369961
materi	0.000365877
sunday	0.000365529
wing	0.000357888
path	0.00035323
seek	0.000349892
histori	0.000349562
-----------------	6	-------------------
troadec	0.0023319
barnacl	0.00232118
paint	0.00200055
written	0.00141467
look	0.00127292
idea	0.00109761
miracl	0.00106927
someon	0.00103086
former	0.000991647
griev	0.000983941
piec	0.000976647
process	0.000942833
explos	0.000923723
moment	0.000890471
tell	0.000875698
way	0.000849728
shed	0.000845936
light	0.000819066
crustacean	0.000819014
rais	0.000810503
probe	0.000798471
belong	0.000791687
give	0.000779096
oneself	0.000777299
undo	0.000777299
tangibl	0.000777299
900	0.000777299
pierr	0.000777299
carol	0.000777299
museum	0.000777299
procur	0.000777299
bond	0.000777299
vertic	0.00074573
violent	0.000727147
goe	0.000727147
origin	0.00072154
fell	0.000704589
psychologist	0.000702713
phrase	0.000702713
walk	0.000690725
tropic	0.000690725
water	0.000680782
detach	0.000677588
agenc	0.000676724
element	0.000674585
final	0.000666439
might	0.000661891
wing	0.000660641
employe	0.00065793
examin	0.000657663
bea	0.000657565
case	0.000647924
forev	0.00063802
clue	0.000635009
flaperon	0.000621053
point	0.000598292
coloss	0.000588318
ad	0.000586578
doesnt	0.000575165
test	0.000571506
twometrelong	0.000569088
key	0.000567052
fire	0.000564395
perhap	0.000563794
die	0.000561913
fresh	0.000560273
600	0.000555519
desper	0.000553165
north	0.000549061
specialist	0.000545214
defenc	0.000542898
la	0.000542861
got	0.000542501
use	0.000538153
sourc	0.000533427
inform	0.000531936
attach	0.000528501
seek	0.000521673
scienc	0.000516451
repres	0.000514806
gone	0.000513586
whether	0.000508518
closur	0.000507465
analysi	0.000507421
disast	0.000504346
fruitless	0.000503093
highli	0.000502981
director	0.000501084
countri	0.000495871
warn	0.000494923
need	0.000486623
certainti	0.000486317
impact	0.000477122
condit	0.000471545
accept	0.000470393
multin	0.000467729
unlik	0.000461135
help	0.00045721
allow	0.000454924
focu	0.00045476
-----------------	7	-------------------
flaperon	0.00216468
island	0.00182965
reunion	0.00175862
prosecutor	0.00168449
najib	0.0016426
confirm	0.00141492
wing	0.00140841
conclus	0.00108624
televis	0.0010581
cautiou	0.000992341
discov	0.000984169
somewher	0.000963777
number	0.000949712
shore	0.000910163
juli	0.000894402
refin	0.000892105
examin	0.000890145
metal	0.000886333
razak	0.000863229
histori	0.000860242
probabl	0.000856964
real	0.000848003
amer	0.000839095
alzaquan	0.000839095
serial	0.000838526
august	0.000830474
illfat	0.000820566
inde	0.000819523
doubt	0.000817529
match	0.000797059
color	0.000787515
17	0.000781063
hamzah	0.000780578
thursday	0.000764205
breakthrough	0.000763883
29	0.000756082
segment	0.000738281
prime	0.000734626
announc	0.000730264
came	0.000727468
largest	0.000723
object	0.000719043
express	0.000711166
paint	0.000708695
high	0.000706404
statement	0.000704839
aziz	0.000693256
team	0.000683282
biggest	0.000677338
link	0.000675328
ago	0.000665971
elsewher	0.000663499
definit	0.000654979
clue	0.000651877
enrout	0.000650615
piec	0.000636467
indic	0.000634439
pari	0.000622126
earli	0.000606287
mackowiak	0.000604883
manufactur	0.000600035
seafloor	0.000593258
spark	0.000573455
multin	0.000573255
squar	0.000571396
seal	0.000566483
correspond	0.000562234
franc	0.000555085
possibl	0.000552699
kaprawi	0.000549931
fragment	0.000548675
voic	0.000545149
structur	0.000544279
territori	0.000541498
path	0.000537891
kilometr	0.000530571
caus	0.000528491
twometrelong	0.00052678
might	0.00051807
tell	0.000517979
120000	0.000517118
beach	0.000512663
certainti	0.000512559
veer	0.000509742
forward	0.000506308
intern	0.00050285
reuter	0.000497795
ran	0.000492922
first	0.000489512
right	0.000486881
proof	0.000481215
hint	0.000478808
discoveri	0.000478787
formal	0.000473666
meet	0.000473599
tragic	0.000470997
60000	0.000470367
april	0.000469215
look	0.00046147
barnacl	0.000458915
-----------------	8	-------------------
dolan	0.00293473
fugro	0.00218245
squar	0.00171293
seab	0.0015303
ship	0.0015039
underwat	0.00145081
metr	0.00143404
phoenix	0.00141929
zone	0.00138369
sonar	0.00135211
vessel	0.00133215
level	0.00128016
map	0.00124524
jacc	0.00121017
atsb	0.00107488
jointli	0.00105245
kilometr	0.00105122
kilomet	0.00104195
condit	0.00102634
remot	0.000951223
weather	0.000945929
autonom	0.000896395
deep	0.000895629
featur	0.000882007
vehicl	0.00085785
far	0.00084752
commission	0.000825677
towfish	0.000821914
depth	0.000820326
terrain	0.000812396
bureau	0.000800694
use	0.000785676
million	0.000773084
winter	0.000761003
fund	0.000754902
equip	0.000709495
seafloor	0.00069669
feet	0.000690516
hunt	0.000687775
there	0.000671393
boost	0.000662473
go	0.000654826
volcano	0.000654334
three	0.000652514
data	0.000651855
complex	0.000648726
octob	0.000644884
shipwreck	0.000643633
field	0.000637744
prioriti	0.000631533
equat	0.000627733
4000	0.0006269
martin	0.000616411
floor	0.000613605
sea	0.000604984
chief	0.000604413
manmad	0.000602651
undersea	0.00060215
western	0.000594668
fourth	0.000593483
oper	0.000593232
tow	0.000592051
reveal	0.00059076
camera	0.000583654
1100	0.000581632
larg	0.000576579
arc	0.000568537
haul	0.000564446
prove	0.000561745
mountain	0.00056052
join	0.000553115
af447	0.00054652
water	0.000545334
afp	0.000539996
previous	0.000537704
1800	0.00053744
probe	0.000536034
beyond	0.000534233
scan	0.000533943
ridg	0.000533127
improv	0.000526609
size	0.000526323
imag	0.000522663
take	0.000522012
fuel	0.000517525
mostli	0.000516462
120000	0.000510147
poor	0.000508593
expand	0.000505157
scour	0.000494804
unchart	0.000492526
rest	0.000487193
highresolut	0.000482243
likelihood	0.000482163
pull	0.000479811
searcher	0.000477975
two	0.000473591
thoroughli	0.000469383
earlier	0.000469057
concentr	0.000469004
-----------------	9	-------------------
—	0.00190984
rel	0.00172378
wang	0.00166823
husband	0.0015577
370	0.00147022
li	0.00110074
news	0.00109132
truth	0.0010795
want	0.00105319
mother	0.00101868
closur	0.00101834
zealand	0.000907174
feel	0.000885166
chines	0.000884982
evid	0.00086107
kin	0.000856107
airasia	0.000853415
zhang	0.000833346
mani	0.000827772
accept	0.000825873
noth	0.000822013
bodi	0.000818409
brother	0.000809305
true	0.000805078
attend	0.000804414
compens	0.000802927
jiang	0.00080014
suffer	0.000797246
whose	0.000781744
writer	0.000780842
gome	0.000733649
conclus	0.000722011
answer	0.000714777
still	0.000712106
accid	0.000709121
announc	0.000699906
process	0.000693581
govern	0.000692785
azharuddin	0.000689457
daughter	0.000682996
paul	0.000681293
concret	0.000680761
dont	0.000678003
need	0.000666948
difficult	0.000652939
seem	0.000643633
heart	0.000641642
wait	0.000625337
aboard	0.000625283
speak	0.000625124
contribut	0.000621785
without	0.000612841
sara	0.00061139
anyth	0.000607517
aliv	0.000606563
china	0.000604858
get	0.000604434
son	0.000604185
week	0.000603026
see	0.000594011
refus	0.000590465
press	0.000587635
gather	0.000585528
sinc	0.00058117
loss	0.000579756
never	0.000576721
know	0.000576657
dozen	0.000575518
everybodi	0.000575511
tshirt	0.000575498
pray	0.000575498
confirm	0.000574567
declar	0.000567097
group	0.000565942
wasnt	0.000565604
differ	0.00056439
grief	0.000562688
surviv	0.000560984
rod	0.000555749
im	0.000554306
turmoil	0.000546261
hui	0.000544617
love	0.000544444
new	0.000537941
move	0.000537558
secur	0.00053315
convent	0.000530662
twothird	0.000529364
demand	0.000528884
ap	0.000528117
truli	0.000526696
pm	0.000524093
sunday	0.00052259
express	0.000519405
must	0.000516858
question	0.000516643
offic	0.000510208
hole	0.000508598
interview	0.000506858
happen	0.000505671
